Monthly_Inhand_Salary,Delay_from_due_date,Outstanding_Debt,Credit_History_Age,Credit_Score_Encoded,Num_of_Loan_Types,Credit_Mix_Good,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes
1234.5429166666663,7,257.85,398.0,0,4,1,0,0
1234.5429166666663,7,257.85,401.0,0,4,1,1,0
2184.5766666666664,49,2989.13,83.0,1,7,0,0,1
2184.5766666666664,49,2989.13,85.0,1,7,0,0,1
2184.5766666666664,49,2989.13,86.0,1,7,0,0,1
2184.5766666666664,49,2989.13,89.0,1,7,0,0,0
895.3137499999998,7,181.68,188.0,1,3,0,0,1
895.3137499999998,3,181.68,191.0,1,3,0,0,1
895.3137499999998,7,181.68,192.0,1,3,0,0,1
1169.5795833333332,31,889.62,312.0,1,2,0,1,0
1169.5795833333332,26,889.62,313.0,1,2,0,1,0
9279.563333333334,25,1358.65,280.0,1,4,0,1,0
9279.563333333334,27,1358.65,283.0,0,4,0,1,0
9279.563333333334,25,1358.65,285.0,1,4,0,1,0
3059.936666666666,-2,1226.23,254.0,1,1,1,1,0
3059.936666666666,1,1226.23,257.0,1,1,1,1,0
3059.936666666666,1,1226.23,261.0,1,1,1,1,0
2805.87,9,1339.6,260.0,2,3,1,1,0
2805.87,9,1339.6,261.0,2,3,1,1,0
2805.87,9,1339.6,263.0,2,3,1,1,0
2805.87,9,1339.6,264.0,2,3,1,1,0
2681.16628073925,9,1339.6,266.0,2,3,1,1,0
4870.966666666666,13,71.52,395.0,2,1,1,1,0
4870.966666666666,17,71.52,398.0,2,1,1,0,0
4870.966666666666,13,71.52,399.0,2,1,1,1,0
4870.966666666666,13,71.52,400.0,2,1,1,1,0
6955.293333333334,31,4525.08,129.0,0,8,0,0,1
6955.293333333334,26,4525.08,130.0,1,8,0,0,1
8217.586666666666,15,1126.35,315.0,1,4,0,0,1
8217.586666666666,22,1126.35,319.0,1,4,0,0,1
8217.586666666666,17,1126.35,320.0,1,4,0,0,1
694.0841666666665,54,2086.22,177.0,0,5,0,0,1
694.0841666666665,54,2086.22,179.0,0,5,0,0,1
694.0841666666665,54,2086.22,180.0,0,5,0,0,1
694.0841666666665,54,2086.22,181.0,0,5,0,0,1
694.0841666666665,56,2086.22,183.0,1,5,0,0,1
2625.3716666666664,42,1286.07,178.0,1,7,0,0,1
2625.3716666666664,45,1286.07,179.0,0,7,0,0,1
2625.3716666666664,44,1286.07,181.0,0,7,0,0,1
2625.3716666666664,41,1286.07,182.0,0,7,0,0,1
2625.3716666666664,39,1286.07,183.0,0,7,0,0,1
2625.3716666666664,42,1286.07,185.0,0,7,0,0,1
2767.995,42,2593.23,195.0,0,5,0,0,1
2767.995,42,2593.23,196.0,0,5,0,0,1
2767.995,42,2593.23,200.0,0,5,0,0,1
4600.375,46,2196.59,103.0,0,3,0,0,1
4600.375,46,2196.59,104.0,0,3,0,0,1
4600.375,49,2196.59,105.0,0,3,0,0,1
4600.375,46,2196.59,106.0,1,3,0,0,1
4600.375,46,2196.59,107.0,1,3,0,0,1
1122.2191666666663,22,2098.83,138.0,0,5,0,0,1
1122.2191666666663,20,2098.83,139.0,0,5,0,0,1
1122.2191666666663,25,2098.83,141.0,0,5,0,0,0
1122.2191666666663,22,2098.83,143.0,0,5,0,0,1
2488.9225,16,220.33,261.0,0,4,1,1,0
2488.9225,16,220.33,262.0,0,4,1,1,0
2488.9225,16,220.33,265.0,0,4,1,1,0
2494.8566666666666,14,957.53,256.0,0,2,1,1,0
2494.8566666666666,19,957.53,257.0,0,2,1,1,0
2494.8566666666666,19,957.53,258.0,0,2,1,1,0
2494.8566666666666,19,957.53,259.0,0,2,1,1,0
2494.8566666666666,19,957.53,260.0,0,2,1,1,0
9299.22,15,226.7,293.0,1,3,0,0,0
9299.22,12,226.7,299.0,1,3,0,0,1
3211.081666666667,16,133.3,255.0,0,1,1,1,0
3211.081666666667,11,133.3,257.0,1,1,1,1,0
3211.081666666667,11,133.3,258.0,0,1,1,1,0
3211.081666666667,11,133.3,259.0,0,1,1,1,0
3211.081666666667,11,133.3,261.0,0,1,1,1,0
3211.081666666667,11,133.3,262.0,0,1,1,1,0
9888.55,9,1396.64,256.0,0,4,1,1,0
9888.55,12,1396.64,258.0,0,4,1,0,0
1356.5329166666668,9,1048.26,360.0,2,1,1,1,0
1356.5329166666668,9,1048.26,364.0,1,1,1,1,0
1356.5329166666668,9,1048.26,365.0,2,1,1,1,0
1356.5329166666668,9,1048.26,366.0,2,1,1,1,0
6155.639999999999,15,50.22,262.0,1,4,0,0,1
6155.639999999999,14,50.22,263.0,1,4,0,0,1
6155.639999999999,14,50.22,266.0,1,4,0,0,1
4417.745,40,2958.02,87.0,0,8,0,0,1
930.6479166666668,2,117.57,202.0,1,4,0,1,0
930.6479166666668,7,117.57,203.0,1,4,0,1,0
930.6479166666668,7,117.57,206.0,1,4,0,1,0
930.6479166666668,7,117.57,207.0,2,4,0,1,0
1395.3879166666668,27,1343.01,393.0,1,1,0,1,0
1395.3879166666668,27,1343.01,394.0,1,1,0,1,0
1395.3879166666668,27,1343.01,395.0,1,1,0,1,0
1395.3879166666668,27,1343.01,397.0,1,1,0,1,0
1395.3879166666668,24,1343.01,399.0,1,1,0,1,0
11584.51,3,282.56,291.0,2,2,1,1,0
11584.51,1,282.56,292.0,1,2,1,1,0
11584.51,3,282.56,293.0,2,2,1,1,0
11584.51,3,282.56,294.0,2,2,1,1,0
11584.51,3,282.56,295.0,2,2,1,1,0
11584.51,1,282.56,296.0,2,2,1,1,0
11584.51,3,282.56,297.0,2,2,1,1,0
11584.51,3,282.56,298.0,2,2,1,1,0
1592.647083333333,10,1463.07,393.0,2,2,1,1,0
1592.647083333333,15,1463.07,399.0,2,2,1,1,0
8102.175,6,1342.61,359.0,2,3,1,1,0
8102.175,9,1342.61,363.0,2,3,1,1,0
8102.175,9,1342.61,364.0,2,3,1,1,0
2455.285833333333,21,1205.36,267.0,1,4,0,0,1
2455.285833333333,21,1205.36,269.0,1,4,0,0,0
3352.675,57,2403.26,208.0,1,6,0,0,1
3352.675,54,2403.26,210.0,0,6,0,0,1
3352.675,54,2403.26,211.0,1,6,0,0,1
7886.52,9,482.88,307.0,1,1,0,0,1
7886.52,5,482.88,309.0,1,1,0,0,1
7886.52,10,482.88,310.0,1,1,0,0,1
10514.2025,14,1197.33,336.0,2,3,1,1,0
10514.2025,11,1197.33,339.0,2,3,1,1,0
10514.2025,14,1197.33,340.0,1,3,1,1,0
10514.2025,14,1197.33,341.0,2,3,1,1,0
468.77,62,2924.76,118.0,1,6,0,0,1
468.77,62,2924.76,120.0,1,6,0,0,1
468.77,62,2924.76,122.0,1,6,0,0,1
468.77,62,2924.76,124.0,0,6,0,0,1
2431.045,59,2203.46,168.0,0,2,0,0,1
2431.045,59,2203.46,169.0,1,2,0,0,0
2431.045,59,2203.46,171.0,0,2,0,0,1
625.46875,30,2518.98,99.0,0,6,0,0,1
625.46875,28,2518.98,104.0,0,6,0,0,1
2994.961666666666,19,939.31,268.0,1,1,1,1,0
2994.961666666666,19,939.31,270.0,2,1,1,1,0
2994.961666666666,19,939.31,272.0,1,1,1,1,0
14258.026666666668,9,967.23,341.0,2,1,1,1,0
14258.026666666668,12,967.23,342.0,2,1,1,1,0
14258.026666666668,7,967.23,343.0,2,1,1,1,0
14258.026666666668,8,967.23,344.0,2,1,1,1,0
14258.026666666668,7,967.23,345.0,2,1,1,1,0
14258.026666666668,7,967.23,347.0,2,1,1,1,0
1403.2375,36,4288.63,26.0,1,7,0,0,1
1403.2375,36,4288.63,27.0,1,7,0,0,0
1403.2375,36,4288.63,29.0,1,7,0,0,0
1403.2375,36,4288.63,30.0,1,7,0,0,1
1403.2375,33,4288.63,33.0,1,7,0,0,1
3953.8175,19,2530.66,186.0,0,2,0,0,1
3953.8175,24,2530.66,189.0,0,2,0,0,0
555.2058333333333,44,1580.91,230.0,0,7,0,0,1
555.2058333333333,40,1580.91,234.0,1,7,0,0,0
2740.0766666666664,22,2626.28,66.0,0,6,0,0,1
2740.0766666666664,18,2626.28,67.0,0,6,0,0,1
2740.0766666666664,23,2626.28,70.0,0,6,0,0,1
2740.0766666666664,18,2626.28,71.0,0,6,0,0,0
2740.0766666666664,18,2626.28,72.0,0,6,0,0,1
2252.204166666667,5,1092.55,284.0,1,1,0,0,1
2252.204166666667,5,1092.55,286.0,1,1,0,0,1
2252.204166666667,2,1092.55,287.0,1,1,0,0,0
2372.340833333333,30,643.89,188.0,1,3,0,1,0
2372.340833333333,34,643.89,189.0,1,3,0,1,0
2372.340833333333,30,643.89,191.0,1,3,0,0,0
5933.786666666668,17,4685.34,33.0,0,5,0,0,0
5933.786666666668,17,4685.34,35.0,1,5,0,0,1
5229.153085071379,17,4685.34,38.0,2,5,0,0,1
5229.153085071379,17,4685.34,39.0,2,5,0,0,1
647.4808333333334,47,2216.25,172.0,0,7,0,0,1
647.4808333333334,47,2216.25,179.0,1,7,0,0,1
719.2125,24,1669.84,113.0,0,6,0,0,1
719.2125,29,1669.84,115.0,0,6,0,0,0
719.2125,24,1669.84,118.0,1,6,0,0,0
1859.7075,3,1118.37,188.0,2,1,1,1,0
1859.7075,5,1118.37,190.0,1,1,1,1,0
1859.7075,3,1118.37,191.0,1,1,1,1,0
1859.7075,3,1118.37,192.0,1,1,1,0,0
1859.7075,-1,1118.37,193.0,1,1,1,0,0
1859.7075,3,1118.37,194.0,1,1,1,1,0
3287.2825,0,315.36,333.0,2,3,1,1,0
3287.2825,1,315.36,335.0,2,3,1,1,0
3287.2825,1,315.36,336.0,2,3,1,1,0
3287.2825,1,315.36,338.0,2,3,1,1,0
3287.2825,5,315.36,339.0,2,3,1,1,0
3287.2825,1,315.36,340.0,1,3,1,0,0
9836.2425,10,1124.02,351.0,0,2,1,1,0
9836.2425,11,1124.02,354.0,0,2,1,0,0
9836.2425,10,1124.02,355.0,0,2,1,1,0
3487.3250000000007,27,2206.86,137.0,0,2,0,0,1
3487.3250000000007,26,2206.86,139.0,0,2,0,0,1
3487.3250000000007,25,2206.86,140.0,0,2,0,0,1
3487.3250000000007,26,2206.86,142.0,0,2,0,0,1
3487.3250000000007,27,2206.86,143.0,0,2,0,0,1
3487.3250000000007,27,2206.86,144.0,0,2,0,0,1
11903.83,16,1037.68,267.0,1,3,0,0,1
11903.83,22,1037.68,268.0,1,3,0,0,1
11903.83,21,1037.68,269.0,1,3,0,0,1
11903.83,21,1037.68,271.0,1,3,0,0,0
11903.83,18,1037.68,274.0,1,3,0,0,1
5305.615,10,1177.38,310.0,1,2,1,0,0
5305.615,10,1177.38,317.0,0,2,1,0,0
2755.71,25,1290.73,209.0,1,2,0,1,0
2755.71,25,1290.73,210.0,1,2,0,1,0
2755.71,25,1290.73,211.0,1,2,0,1,0
2755.71,25,1290.73,213.0,1,2,0,1,0
2755.71,25,1290.73,215.0,1,2,0,1,0
6951.446666666668,29,4736.25,107.0,1,5,0,0,1
6951.446666666668,29,4736.25,108.0,1,5,0,0,1
6951.446666666668,25,4736.25,111.0,0,5,0,0,1
6951.446666666668,29,4736.25,113.0,0,5,0,0,0
6951.446666666668,29,4736.25,114.0,0,5,0,0,1
573.3729166666667,16,2041.74,178.0,0,7,0,0,1
573.3729166666667,16,2041.74,179.0,0,7,0,0,1
573.3729166666667,19,2041.74,180.0,0,7,0,0,1
573.3729166666667,19,2041.74,184.0,1,7,0,0,0
573.3729166666667,16,2041.74,185.0,0,7,0,0,1
5561.5183333333325,31,705.44,199.0,1,4,0,1,0
5561.5183333333325,26,705.44,201.0,1,4,0,1,0
5561.5183333333325,26,705.44,202.0,1,4,0,1,0
729.3333333333335,27,583.27,364.0,1,3,0,0,1
729.3333333333335,27,583.27,365.0,1,3,0,0,1
729.3333333333335,27,583.27,366.0,1,3,0,0,1
729.3333333333335,30,583.27,368.0,1,3,0,0,1
1688.405833333333,4,1127.57,296.0,1,4,0,1,0
1688.405833333333,9,1127.57,299.0,1,4,0,1,0
1688.405833333333,5,1127.57,301.0,1,4,0,1,0
1688.405833333333,5,1127.57,302.0,1,4,0,1,0
4950.0633333333335,30,463.07,225.0,0,3,1,0,0
4950.0633333333335,26,463.07,227.0,0,3,1,0,0
4950.0633333333335,33,463.07,228.0,0,3,1,1,0
4950.0633333333335,27,463.07,231.0,0,3,1,1,0
3703.8725,34,1275.46,108.0,0,9,0,0,1
3703.8725,34,1275.46,109.0,1,9,0,0,0
3703.8725,34,1275.46,112.0,0,9,0,0,1
797.8024999999999,61,2506.45,194.0,0,5,0,0,1
797.8024999999999,59,2506.45,197.0,0,5,0,0,1
797.8024999999999,59,2506.45,200.0,0,5,0,0,1
8005.145,30,627.5,293.0,1,3,0,1,0
8005.145,30,627.5,295.0,1,3,0,1,0
8005.145,34,627.5,296.0,1,3,0,1,0
8005.145,30,627.5,300.0,1,3,0,1,0
2594.44,20,811.08,127.0,1,4,0,0,1
2594.44,20,811.08,129.0,1,4,0,0,1
2594.44,20,811.08,130.0,1,4,0,0,1
2594.44,20,811.08,132.0,1,4,0,0,1
2594.44,20,811.08,133.0,1,4,0,0,1
2930.1283333333336,8,846.45,260.0,0,3,1,1,0
2930.1283333333336,8,846.45,265.0,0,3,1,1,0
2930.1283333333336,6,846.45,266.0,0,3,1,1,0
2930.1283333333336,8,846.45,267.0,0,3,1,0,0
9932.72,10,701.27,195.0,2,4,1,1,0
1806.265,13,1369.54,92.0,0,2,0,0,0
1806.265,19,1369.54,94.0,1,2,0,0,1
1806.265,22,1369.54,97.0,0,2,0,0,1
5042.4383333333335,15,1435.94,287.0,1,3,0,0,1
5042.4383333333335,15,1435.94,289.0,1,3,0,0,1
5042.4383333333335,16,1435.94,290.0,1,3,0,0,1
757.9845833333335,7,2195.63,235.0,1,7,0,0,1
757.9845833333335,12,2195.63,236.0,1,7,0,0,1
757.9845833333335,8,2195.63,239.0,1,7,0,0,0
757.9845833333335,7,2195.63,240.0,1,7,0,0,1
757.9845833333335,7,2195.63,242.0,1,7,0,0,1
10006.67,18,54.68,309.0,1,4,0,0,0
10006.67,20,54.68,313.0,1,4,0,1,0
2361.11,14,343.6,228.0,2,2,1,1,0
2361.11,19,343.6,230.0,1,2,1,1,0
2361.11,14,343.6,231.0,2,2,1,1,0
2361.11,9,343.6,233.0,2,2,1,1,0
5751.085,29,843.44,347.0,2,1,1,1,0
5751.085,27,843.44,353.0,2,1,1,1,0
928.39375,60,1514.74,101.0,1,6,0,0,1
928.39375,65,1514.74,102.0,0,6,0,0,1
928.39375,60,1514.74,107.0,0,6,0,0,1
928.39375,60,1514.74,108.0,1,6,0,0,1
1684.8320833333337,1,554.48,328.0,0,2,1,1,0
1684.8320833333337,1,554.48,329.0,0,2,1,0,0
1684.8320833333337,1,554.48,331.0,0,2,1,1,0
1684.8320833333337,1,554.48,334.0,0,2,1,1,0
10559.03,7,505.14,392.0,0,4,1,1,0
10559.03,7,505.14,393.0,0,4,1,1,0
10559.03,7,505.14,394.0,0,4,1,1,0
10559.03,9,505.14,396.0,0,4,1,1,0
10559.03,8,505.14,398.0,0,4,1,1,0
533.60875,27,2354.21,71.0,0,4,0,0,1
533.60875,22,2354.21,76.0,0,4,0,0,1
533.60875,22,2354.21,78.0,0,4,0,0,1
2883.790833333333,16,586.6,342.0,1,3,0,0,1
2883.790833333333,16,586.6,343.0,1,3,0,0,1
2883.790833333333,16,586.6,346.0,1,3,0,0,1
1615.541666666667,27,1385.89,341.0,1,1,0,1,0
1615.541666666667,24,1385.89,342.0,1,1,0,0,0
1615.541666666667,27,1385.89,344.0,1,1,0,1,0
3247.849166666667,9,651.85,234.0,2,2,1,1,0
4356.4875,33,3164.78,6.0,1,9,0,0,1
4356.4875,34,3164.78,7.0,1,9,0,0,1
1371.4066666666668,5,2076.13,216.0,0,7,0,0,1
1371.4066666666668,8,2076.13,219.0,0,7,0,0,1
1371.4066666666668,8,2076.13,220.0,0,7,0,0,1
1371.4066666666668,3,2076.13,221.0,0,7,0,0,1
2637.1116666666667,9,96.31,113.0,1,3,0,0,1
2637.1116666666667,4,96.31,114.0,1,3,0,0,1
2637.1116666666667,9,96.31,117.0,1,3,0,0,1
1801.5383333333327,14,1319.87,194.0,1,5,0,0,1
1801.5383333333327,14,1319.87,195.0,1,5,0,0,1
1801.5383333333327,16,1319.87,199.0,1,5,0,0,1
4689.265,36,4090.5,163.0,0,5,0,0,1
4689.265,41,4090.5,164.0,1,5,0,0,1
4689.265,45,4090.5,166.0,0,5,0,0,1
4689.265,43,4090.5,167.0,0,5,0,0,1
4336.8925,21,4196.17,160.0,1,7,0,0,1
4336.8925,21,4196.17,161.0,1,7,0,0,1
4336.8925,21,4196.17,162.0,1,7,0,0,1
4336.8925,21,4196.17,164.0,0,7,0,0,1
4336.8925,21,4196.17,166.0,1,7,0,0,1
2859.285,6,1571.52,149.0,1,3,0,0,1
2859.285,6,1571.52,150.0,0,3,0,0,1
3025.4891666666667,1,142.05,367.0,1,2,1,1,0
3025.4891666666667,-3,142.05,368.0,1,2,1,1,0
3025.4891666666667,1,142.05,369.0,1,2,1,1,0
1530.2858333333334,60,2725.14,102.0,0,6,0,0,1
1530.2858333333334,59,2725.14,103.0,0,6,0,0,1
1530.2858333333334,59,2725.14,104.0,0,6,0,0,1
1530.2858333333334,60,2725.14,108.0,0,6,0,0,1
725.9195833333333,55,2114.92,152.0,0,6,0,0,1
725.9195833333333,50,2114.92,154.0,0,6,0,0,0
725.9195833333333,55,2114.92,156.0,0,6,0,0,1
725.9195833333333,55,2114.92,158.0,0,6,0,0,1
5246.428333333333,2,64.53,197.0,1,4,1,0,0
5246.428333333333,-3,64.53,198.0,1,4,1,1,0
5246.428333333333,2,64.53,199.0,1,4,1,1,0
5246.428333333333,2,64.53,200.0,1,4,1,1,0
5246.428333333333,3,64.53,201.0,1,4,1,1,0
2658.7566666666667,16,1498.09,145.0,1,2,0,0,1
2658.7566666666667,16,1498.09,146.0,1,2,0,0,1
2658.7566666666667,16,1498.09,148.0,1,2,0,0,1
2658.7566666666667,16,1498.09,149.0,0,2,0,0,1
6958.141666666666,8,49.6,299.0,2,2,1,1,0
6958.141666666666,3,49.6,300.0,2,2,1,1,0
6958.141666666666,8,49.6,302.0,2,2,1,1,0
6958.141666666666,8,49.6,305.0,2,2,1,1,0
6958.141666666666,8,49.6,306.0,2,2,1,1,0
8848.583333333334,14,1075.84,326.0,1,1,0,0,1
8848.583333333334,12,1075.84,327.0,1,1,0,0,1
2879.9508333333333,8,1067.3,197.0,1,4,1,1,0
2879.9508333333333,3,1067.3,199.0,1,4,1,1,0
2879.9508333333333,8,1067.3,201.0,1,4,1,1,0
2879.9508333333333,8,1067.3,203.0,2,4,1,1,0
10831.77,12,382.04,353.0,2,1,1,1,0
10831.77,12,382.04,355.0,2,1,1,0,0
1391.5466666666669,25,3380.69,92.0,0,9,0,0,1
1391.5466666666669,25,3380.69,93.0,1,9,0,0,1
1391.5466666666669,25,3380.69,94.0,0,9,0,0,1
1391.5466666666669,25,3380.69,95.0,0,9,0,0,0
1391.5466666666669,24,3380.69,97.0,0,9,0,0,1
1391.5466666666669,27,3380.69,99.0,0,9,0,0,1
1313.4858333333334,46,2271.53,125.0,0,2,0,0,1
1313.4858333333334,46,2271.53,126.0,0,2,0,0,1
1313.4858333333334,49,2271.53,129.0,0,2,0,0,1
1313.4858333333334,46,2271.53,130.0,0,2,0,0,1
1313.4858333333334,41,2271.53,131.0,1,2,0,0,0
5386.9075,18,4293.32,67.0,0,7,0,0,1
5386.9075,18,4293.32,70.0,1,7,0,0,0
5386.9075,18,4293.32,71.0,1,7,0,0,1
5386.9075,18,4293.32,72.0,0,7,0,0,0
1410.0333333333335,13,4432.68,72.0,1,9,0,0,1
1410.0333333333335,12,4432.68,73.0,1,9,0,0,1
1410.0333333333335,21,4432.68,74.0,1,9,0,0,1
1088.90375,17,759.86,339.0,1,4,0,0,1
1088.90375,14,759.86,341.0,1,4,0,0,1
1088.90375,18,759.86,343.0,1,4,0,0,1
1088.90375,19,759.86,345.0,1,4,0,0,0
3438.630833333333,4,526.62,355.0,2,1,1,1,0
3438.630833333333,4,526.62,356.0,2,1,1,1,0
3438.630833333333,8,526.62,359.0,2,1,1,0,0
3438.630833333333,4,526.62,361.0,2,1,1,1,0
3438.630833333333,8,526.62,362.0,2,1,1,0,0
4306.27,17,821.27,219.0,2,4,1,1,0
4306.27,17,821.27,220.0,2,4,1,1,0
4306.27,16,821.27,221.0,2,4,1,1,0
4306.27,17,821.27,222.0,1,4,1,1,0
4306.27,17,821.27,223.0,1,4,1,1,0
4306.27,17,821.27,226.0,2,4,1,1,0
4238.663333333334,16,302.1,266.0,2,4,1,1,0
4238.663333333334,18,302.1,267.0,2,4,1,1,0
4238.663333333334,18,302.1,268.0,1,4,1,1,0
4238.663333333334,18,302.1,270.0,2,4,1,1,0
2342.3566666666666,0,1483.59,379.0,2,4,1,0,0
2342.3566666666666,0,1483.59,380.0,1,4,1,1,0
2955.2466666666664,33,3271.84,1.0,0,7,0,0,1
2955.2466666666664,35,3271.84,5.0,0,7,0,0,1
2955.2466666666664,33,3271.84,6.0,0,7,0,0,1
898.2529166666667,35,2198.82,208.0,0,6,0,0,1
898.2529166666667,35,2198.82,210.0,0,6,0,0,1
898.2529166666667,33,2198.82,211.0,0,6,0,0,1
898.2529166666667,35,2198.82,213.0,0,6,0,0,1
898.2529166666667,35,2198.82,214.0,0,6,0,0,1
898.2529166666667,35,2198.82,215.0,0,6,0,0,1
8034.7,19,80.5,134.0,0,4,0,0,0
8034.7,19,80.5,135.0,0,4,0,0,0
6535.43,29,2321.23,122.0,0,6,0,0,1
6535.43,34,2321.23,123.0,0,6,0,0,1
6535.43,32,2321.23,124.0,0,6,0,0,1
6535.43,32,2321.23,127.0,0,6,0,0,1
6535.43,32,2321.23,128.0,0,6,0,0,1
2828.9150000000004,21,581.05,146.0,1,4,0,0,0
2828.9150000000004,19,581.05,148.0,1,4,0,0,1
2557.9666666666667,24,401.53,90.0,1,1,0,0,1
2557.9666666666667,24,401.53,91.0,1,1,0,0,1
2557.9666666666667,23,401.53,93.0,1,1,0,0,1
2557.9666666666667,23,401.53,94.0,1,1,0,0,1
14710.533333333333,5,429.86,253.0,2,4,1,0,0
14710.533333333333,5,429.86,258.0,1,4,1,1,0
14710.533333333333,2,429.86,260.0,1,4,1,1,0
9225.666666666666,29,642.65,157.0,1,7,0,0,0
2693.353333333333,19,465.04,86.0,1,7,0,0,1
2693.353333333333,19,465.04,87.0,1,7,0,0,1
2693.353333333333,19,465.04,89.0,1,7,0,0,1
2693.353333333333,19,465.04,92.0,1,7,0,0,1
12352.546666666669,14,218.25,258.0,2,2,1,1,0
12352.546666666669,16,218.25,260.0,1,2,1,0,0
12352.546666666669,11,218.25,262.0,1,2,1,1,0
4895.0525,16,417.27,316.0,1,2,0,0,0
1630.218333333333,47,1306.08,118.0,0,5,0,0,1
1463.0931384422138,49,1306.08,119.0,1,5,0,0,1
8101.986666666668,7,999.36,314.0,1,1,0,0,1
8101.986666666668,8,999.36,317.0,1,1,0,0,1
8101.986666666668,7,999.36,318.0,1,1,0,0,0
8101.986666666668,7,999.36,320.0,0,1,0,0,1
4511.326666666667,16,4935.76,37.0,1,6,0,0,1
4511.326666666667,19,4935.76,41.0,1,6,0,0,1
4511.326666666667,18,4935.76,44.0,1,6,0,0,1
6453.9333333333325,30,2024.84,159.0,0,2,0,0,1
6453.9333333333325,27,2024.84,162.0,0,2,0,0,1
6453.9333333333325,31,2024.84,163.0,0,2,0,0,1
5849.576666666668,6,192.45,190.0,1,4,1,1,0
5849.576666666668,6,192.45,192.0,1,4,1,1,0
5849.576666666668,10,192.45,193.0,1,4,1,1,0
4735.07,57,2560.45,54.0,0,8,0,0,1
4735.07,57,2560.45,55.0,0,8,0,0,1
4735.07,58,2560.45,56.0,0,8,0,0,1
4735.07,57,2560.45,59.0,0,8,0,0,1
4735.07,57,2560.45,60.0,0,8,0,0,0
4656.6225,49,1740.38,225.0,0,8,0,0,1
4656.6225,44,1740.38,226.0,1,8,0,0,1
4656.6225,42,1740.38,228.0,0,8,0,0,1
4656.6225,46,1740.38,229.0,1,8,0,0,1
6034.68,15,2128.87,158.0,0,7,0,0,1
6034.68,18,2128.87,159.0,0,7,0,0,1
6034.68,15,2128.87,160.0,0,7,0,0,1
1043.3066666666666,24,1574.91,106.0,1,2,0,0,1
1043.3066666666666,19,1574.91,108.0,1,2,0,0,1
1043.3066666666666,19,1574.91,109.0,1,2,0,0,1
1043.3066666666666,19,1574.91,111.0,1,2,0,0,1
1043.3066666666666,19,1574.91,112.0,1,2,0,0,1
1043.3066666666666,19,1574.91,113.0,1,2,0,0,0
1588.553333333333,19,4182.21,17.0,1,8,0,0,1
1588.553333333333,17,4182.21,20.0,1,8,0,0,1
1588.553333333333,19,4182.21,21.0,1,8,0,0,1
1588.553333333333,19,4182.21,22.0,1,8,0,0,1
4900.553333333333,22,1078.02,271.0,1,3,0,0,1
4900.553333333333,32,1078.02,272.0,1,3,0,0,1
4900.553333333333,27,1078.02,273.0,1,3,0,0,1
1901.57,51,1352.88,178.0,0,8,0,0,1
1901.57,51,1352.88,181.0,0,8,0,0,1
1901.57,51,1352.88,185.0,0,8,0,0,1
861.7287500000001,27,343.41,61.0,1,7,0,0,1
861.7287500000001,27,343.41,63.0,1,7,0,0,1
861.7287500000001,27,343.41,64.0,1,7,0,0,0
4387.2725,18,1274.59,73.0,1,3,0,0,1
4387.2725,18,1274.59,74.0,1,3,0,0,1
4387.2725,18,1274.59,75.0,1,3,0,0,1
4387.2725,18,1274.59,76.0,1,3,0,0,1
4870.003333333333,35,3825.82,160.0,0,6,0,0,1
4870.003333333333,40,3825.82,161.0,1,6,0,0,1
4339.36172987997,35,3825.82,163.0,1,6,0,0,1
4339.36172987997,32,3825.82,164.0,1,6,0,0,1
4339.36172987997,35,3825.82,167.0,1,6,0,0,1
10998.1775,1,744.97,385.0,1,2,1,1,0
10998.1775,4,744.97,386.0,2,2,1,1,0
10998.1775,2,744.97,387.0,2,2,1,1,0
10998.1775,2,744.97,390.0,1,2,1,1,0
10998.1775,2,744.97,391.0,2,2,1,0,0
10998.1775,2,744.97,392.0,2,2,1,1,0
13731.86,17,789.13,200.0,2,1,1,1,0
13731.86,13,789.13,201.0,2,1,1,1,0
1538.3720833333334,25,1122.86,344.0,0,4,1,0,0
2899.3841666666667,30,1404.06,361.0,1,4,1,1,0
2899.3841666666667,30,1404.06,362.0,1,4,1,1,0
2899.3841666666667,30,1404.06,366.0,0,4,1,0,0
4156.268333333333,6,486.71,277.0,1,1,0,0,1
772.1229166666667,41,4833.08,39.0,1,9,0,0,1
772.1229166666667,39,4833.08,41.0,1,9,0,0,1
772.1229166666667,39,4833.08,43.0,1,9,0,0,0
772.1229166666667,39,4833.08,46.0,0,9,0,0,1
11444.62,21,269.46,221.0,1,2,0,0,1
11444.62,21,269.46,224.0,0,2,0,0,1
11444.62,17,269.46,228.0,1,2,0,0,1
5799.13,15,198.53,304.0,1,3,0,0,1
5799.13,10,198.53,305.0,1,3,0,0,1
5799.13,16,198.53,310.0,1,3,0,0,1
4999.0425,43,4701.09,75.0,0,9,0,0,0
4999.0425,40,4701.09,76.0,0,9,0,0,1
4999.0425,43,4701.09,78.0,0,9,0,0,1
4999.0425,40,4701.09,81.0,0,9,0,0,0
8775.635,9,977.19,322.0,1,2,0,0,1
8775.635,9,977.19,324.0,1,2,0,0,1
8775.635,9,977.19,326.0,1,2,0,0,1
8775.635,9,977.19,327.0,1,2,0,0,1
8775.635,9,977.19,328.0,1,2,0,0,1
4197.8725,44,3403.23,159.0,0,8,0,0,1
4197.8725,44,3403.23,163.0,0,8,0,0,0
1226.7916666666667,13,990.35,241.0,2,2,1,0,0
